gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,tenure_group,num_services,avg_monthly_spend,has_internet,TotalCharges_log,tenure_x_monthly,charges_per_service,spend_to_tenure_ratio,tenure^2,tenure MonthlyCharges,MonthlyCharges^2,customer_segment
Male,Yes,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,1193.55,No,0,61-72,1,17.55220588235294,0,7.085524824408029,1326.0,19.5,17.297826086956523,4624.0,1326.0,380.25,3
Male,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,No,0,13-24,2,75.34375,1,7.095478885065086,1119.2,34.975,70.91176470588235,256.0,1119.2,4893.0025000000005,2
Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,No,0,61-72,7,84.94779411764705,1,8.661717687848864,5633.799999999999,11.835714285714285,83.71666666666667,4624.0,5633.799999999999,6864.1224999999995,1
Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,78.9,No,0,0-12,1,19.725,0,4.380775852772229,76.0,19.0,15.780000000000001,16.0,76.0,361.0,0
Female,No,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,No,0,25-48,4,39.42884615384616,1,6.933569213875117,1010.1,9.7125,37.96851851851852,676.0,1010.1,1509.3225000000002,0
Female,No,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.6,856.35,Yes,1,25-48,2,29.529310344827586,1,6.75384623662486,887.4000000000001,15.3,28.545,841.0,887.4000000000001,936.3600000000001,0
Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,122.0,No,0,0-12,1,24.4,0,4.812184355372417,101.75,20.35,20.333333333333332,25.0,101.75,414.12250000000006,0
Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,No,0,61-72,6,94.32714285714285,1,8.795415662587395,6650.0,15.833333333333334,92.99859154929577,4900.0,6650.0,9025.0,1
Male,No,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,No,0,13-24,6,71.37083333333334,1,7.446526754398526,1785.6000000000001,12.4,68.516,576.0,1785.6000000000001,5535.360000000001,2
Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,No,0,61-72,8,78.92013888888889,1,8.645278531179455,5648.400000000001,9.80625,77.83904109589041,5184.0,5648.400000000001,6154.4025,1
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,No,0,0-12,3,74.3,1,4.321480134805848,74.3,24.766666666666666,37.15,1.0,74.3,5520.49,2
Male,No,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,No,0,61-72,5,51.93071428571429,1,8.198680708571853,3573.5,10.209999999999999,51.19929577464789,4900.0,3573.5,2606.1024999999995,3
Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No,0,25-48,1,19.525,0,6.556636300614086,691.1999999999999,19.2,18.997297297297298,1296.0,691.1999999999999,368.64,3
Female,Yes,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,Yes,1,25-48,6,98.26973684210526,1,8.225570029731195,3782.9,16.591666666666665,95.75,1444.0,3782.9,9910.2025,1
Female,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,Yes,1,13-24,2,67.32352941176471,1,7.04359650189355,1190.0,35.0,63.583333333333336,289.0,1190.0,4900.0,2
Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,No,0,25-48,8,108.64024390243902,1,8.401838455053209,4473.099999999999,13.6375,106.05357142857143,1681.0,4473.099999999999,11902.81,1
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,Yes,1,0-12,2,45.3,1,3.835141961092188,45.3,22.65,22.65,1.0,45.3,2052.0899999999997,0
Male,No,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,Yes,1,0-12,2,37.8,1,4.338597076746545,59.7,14.925,25.2,4.0,59.7,891.0225,0
Male,No,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,No,0,13-24,3,79.825,1,7.019788482657914,1070.3,25.483333333333334,74.50333333333333,196.0,1070.3,5844.602500000001,2
Male,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,Yes,1,0-12,6,90.125,1,5.199877293734784,190.2,15.85,60.083333333333336,4.0,190.2,9044.009999999998,2
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,Yes,1,0-12,1,19.8,0,3.0349529867072724,19.8,19.8,9.9,1.0,19.8,392.04,0
Male,No,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,No,0,13-24,7,71.54230769230769,1,6.8363129815277714,946.4,10.4,66.43214285714285,169.0,946.4,5299.839999999999,2
Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,No,0,0-12,1,18.358333333333334,0,4.710880640410205,113.69999999999999,18.95,15.735714285714286,36.0,113.69999999999999,359.10249999999996,0
Female,No,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,Yes,1,0-12,3,83.4,1,5.812935788552724,306.6,25.55,66.72,16.0,306.6,5875.222500000001,2
Female,No,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.15,465.05,Yes,1,0-12,6,93.01,1,6.144292924507166,495.75,16.525000000000002,77.50833333333334,25.0,495.75,9830.722500000002,2
Female,No,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,No,0,13-24,6,111.29333333333334,1,7.420818397688319,1526.25,16.958333333333332,104.3375,225.0,1526.25,10353.0625,2
Female,No,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,No,0,25-48,3,75.42765957446808,1,8.17360368702614,3546.15,25.150000000000002,73.85625,2209.0,3546.15,5692.7025,1
Female,No,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,No,0,0-12,5,63.00625,1,6.224657434275193,512.8,12.819999999999999,56.00555555555556,64.0,512.8,4108.8099999999995,2
Male,No,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,No,0,13-24,1,25.894117647058824,1,6.089498287379348,436.04999999999995,25.65,24.455555555555556,289.0,436.04999999999995,657.9224999999999,0
Male,No,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,No,0,13-24,3,76.77,1,7.049732157877687,1126.5,25.03333333333333,71.971875,225.0,1126.5,5640.009999999999,2
Female,No,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,No,0,25-48,6,95.20576923076922,1,7.814540980841987,2492.1,15.975,91.67962962962963,676.0,2492.1,9187.222499999998,2
Female,No,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,No,0,13-24,4,54.31521739130435,1,7.131098810299013,1251.2,13.6,52.052083333333336,529.0,1251.2,2959.3599999999997,2
Female,Yes,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,No,0,0-12,3,79.4375,1,5.7644070964726355,291.0,24.25,63.55,16.0,291.0,5292.5625,2
Male,No,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,535.05,No,0,25-48,1,18.45,0,6.2842274403022484,575.6500000000001,19.85,17.834999999999997,841.0,575.6500000000001,394.02250000000004,0
Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,461.3,No,0,25-48,1,18.452,0,6.1362140309941795,476.25,19.05,17.742307692307694,625.0,476.25,362.90250000000003,0
Male,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,431.0,Yes,1,0-12,2,47.888888888888886,1,6.068425588244111,404.55,22.475,43.1,81.0,404.55,2020.5025000000003,0
Male,No,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,Yes,1,13-24,3,48.797222222222224,1,6.779182998182373,891.9,16.516666666666666,46.22894736842105,324.0,891.9,2455.2025,0
Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,0,0-12,5,111.91666666666667,1,5.819340815290474,284.54999999999995,18.97,83.9375,9.0,284.54999999999995,8996.5225,2
Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No,0,61-72,5,45.23768115942029,1,8.046357215866406,3191.25,9.25,44.59142857142857,4761.0,3191.25,2139.0625,3
Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,No,0,13-24,1,23.2,0,5.786283696167945,270.90000000000003,19.35,21.653333333333332,196.0,270.90000000000003,374.42250000000007,0
Male,No,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,No,0,13-24,5,73.39736842105263,1,7.241043881786327,1322.3999999999999,13.919999999999998,69.72749999999999,361.0,1322.3999999999999,4844.159999999999,2
Male,Yes,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,No,0,25-48,5,87.51923076923077,1,8.135713128558534,3537.3,18.14,85.33125,1521.0,3537.3,8226.49,1
Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,No,0,25-48,6,101.40806451612903,1,8.053457875183252,3143.4,16.900000000000002,98.2390625,961.0,3143.4,10281.960000000001,2
Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,No,0,13-24,1,18.322916666666668,0,6.08847782127798,486.0,20.25,17.59,576.0,486.0,410.0625,0
Male,No,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,No,0,13-24,3,47.457142857142856,1,6.500388363584376,683.1999999999999,16.266666666666666,44.29333333333333,196.0,683.1999999999999,2381.4399999999996,0
Female,No,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,No,0,61-72,7,74.36796875,1,8.468118486769002,4758.4,10.62142857142857,73.22384615384615,4096.0,4758.4,5527.922499999999,1
Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.35,1033.0,No,0,49-60,1,20.66,0,6.9411900550683745,967.5000000000001,19.35,20.254901960784313,2500.0,967.5000000000001,374.42250000000007,3
Male,No,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,No,0,49-60,6,66.97788461538461,1,8.15589328308458,3575.0,11.458333333333334,65.71415094339622,2704.0,3575.0,4726.5625,1
Male,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,No,0,25-48,6,96.01607142857142,1,7.897091990724349,2805.6,16.7,92.7051724137931,784.0,2805.6,10040.04,2
Female,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,No,0,13-24,1,20.726190476190474,0,6.078215473516637,437.85,20.85,19.78409090909091,441.0,437.85,434.7225000000001,0
Male,No,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,Yes,1,25-48,5,97.95,1,7.803741257515928,2397.5,19.18,94.1826923076923,625.0,2397.5,9196.810000000001,2
Female,No,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,307.0,No,0,13-24,1,18.058823529411764,0,5.730099782973574,328.95000000000005,19.35,17.055555555555557,289.0,328.95000000000005,374.42250000000007,0
Male,No,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,No,0,49-60,3,46.36810344827586,1,7.8974265756562785,2610.0,15.0,45.582203389830504,3364.0,2610.0,2025.0,3
Male,Yes,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,Yes,1,13-24,3,78.18823529411765,1,7.193084585850321,1385.5,27.166666666666668,73.84444444444445,289.0,1385.5,6642.25,2
Female,No,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,No,0,49-60,2,25.122549019607842,0,7.156371626269378,1300.5,12.75,24.639423076923077,2601.0,1300.5,650.25,3
Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,No,0,61-72,5,48.986111111111114,1,8.168486417126681,3520.7999999999997,9.78,48.31506849315068,5184.0,3520.7999999999997,2391.21,3
Male,No,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.1,4348.65,Yes,1,49-60,4,83.6278846153846,1,8.377850661075554,4373.2,21.025,82.05,2704.0,4373.2,7072.8099999999995,1
Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,561.15,No,0,25-48,1,20.78333333333333,0,6.331768718195769,529.2,19.6,20.041071428571428,729.0,529.2,384.1600000000001,0
Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,No,0,0-12,1,21.2,0,4.168214410788556,60.0,20.0,15.9,9.0,60.0,400.0,0
Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,No,0,61-72,8,80.1453125,1,8.542919415987118,5203.2,10.1625,78.91230769230769,4096.0,5203.2,6609.69,1
Female,No,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,No,0,25-48,5,95.24000000000001,1,8.363295812838842,4284.0,19.04,93.16956521739131,2025.0,4284.0,9063.04,1
Male,Yes,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,Yes,1,0-12,2,31.233333333333334,1,4.550714000192032,109.35000000000001,18.225,23.425,9.0,109.35000000000001,1328.6025000000002,0
Female,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,No,0,61-72,8,83.02112676056338,1,8.681944627016728,5914.3,10.4125,81.86805555555556,5041.0,5914.3,6938.889999999999,1
Female,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,Yes,1,0-12,1,25.05,1,3.260017768199376,25.05,25.05,12.525,1.0,25.05,627.5025,0
Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,No,0,49-60,1,20.012931034482758,0,7.057682767965088,1177.4,20.3,19.673728813559322,3364.0,1177.4,412.09000000000003,3
Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,0,25-48,5,90.93382352941177,1,8.03681594174294,3054.8999999999996,17.97,88.33571428571429,1156.0,3054.8999999999996,8073.022499999999,2
Female,No,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,Yes,1,0-12,3,45.69375,1,5.904134937669595,398.8,16.616666666666667,40.61666666666667,64.0,398.8,2485.0225,0
Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,No,0,13-24,1,18.196666666666665,0,5.612945607984424,297.0,19.8,17.059375,225.0,297.0,392.04,0
Male,No,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,No,0,61-72,5,55.03030303030303,1,8.197814032221203,3606.9,10.93,54.208955223880594,4356.0,3606.9,2986.6225,3
Male,Yes,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No,0,0-12,2,31.766666666666666,1,5.945944031806173,352.20000000000005,14.675,29.323076923076922,144.0,352.20000000000005,861.4225000000001,0
Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,0,49-60,1,17.853448275862068,0,6.943604931875834,1110.6999999999998,19.15,17.550847457627118,3364.0,1110.6999999999998,366.72249999999997,3
Female,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52.0,No,0,0-12,1,17.333333333333332,0,3.970291913552122,57.300000000000004,19.1,13.0,9.0,57.300000000000004,364.81000000000006,0
Female,Yes,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes,1,25-48,5,54.46976744186046,1,7.759272795513524,2388.65,11.11,53.23181818181818,1849.0,2388.65,3085.8025,3
Female,No,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,0,0-12,4,72.65555555555555,1,6.484482552224008,724.9499999999999,20.1375,65.39,81.0,724.9499999999999,6488.3025,2
Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,No,0,0-12,1,23.733333333333334,0,4.279440045898781,60.75,20.25,17.8,9.0,60.75,410.0625,0
Female,No,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,1,13-24,5,68.10000000000001,1,7.312686911484158,1529.0,13.9,65.13913043478261,484.0,1529.0,4830.25,2
Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,0,25-48,7,104.46624999999999,1,8.337982789955662,4240.0,15.142857142857142,101.91829268292682,1600.0,4240.0,11236.0,1
Female,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No,0,61-72,2,26.791176470588233,0,7.508129059389727,1734.0,12.75,26.402898550724636,4624.0,1734.0,650.25,3
Male,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes,1,49-60,7,97.74351851851851,1,8.571520378892371,5632.2,14.9,95.96636363636362,2916.0,5632.2,10878.49,1
Female,No,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,No,0,49-60,7,80.484,1,8.300329878059179,3979.9999999999995,11.37142857142857,78.90588235294118,2500.0,3979.9999999999995,6336.159999999999,1
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,0,0-12,3,55.25,1,4.029806041084529,55.25,18.416666666666668,27.625,1.0,55.25,3052.5625,0
Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No,0,61-72,9,90.56666666666666,1,8.782905690439021,6339.599999999999,9.783333333333333,89.32602739726028,5184.0,6339.599999999999,7752.8025,1
Male,No,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,No,0,25-48,1,21.3725,0,6.752153546887564,816.0,20.4,20.851219512195122,1600.0,816.0,416.15999999999997,3
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,0,61-72,9,115.40138888888889,1,9.025202854082744,8467.199999999999,13.066666666666666,113.82054794520548,5184.0,8467.199999999999,13829.759999999998,1
Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,No,0,0-12,1,18.2,0,4.702296896718814,120.0,20.0,15.6,36.0,120.0,400.0,0
